0.32989630128781067, 0.4691534413049545, 200, 6374.175000000007
0.3352341598100962, 0.3508081732008531, 203, 6563.113300492621
0.4547582363750468, 0.35598714013416866, 199, 6308.381909547711
0.4723169362084455, 0.3278435495863925, 200, 6366.360000000004
0.47277596369753505, 0.24294166656262328, 201, 6437.213930348273
0.5046215640727836, 0.41802821347527586, 205, 6698.731707317087
0.5093823894901056, 0.16116962011209857, 201, 6444.338308457707
0.5099700729348342, 0.28240390170381746, 204, 6640.406862745113
0.5143204766183203, 0.49349201630711736, 203, 6560.600985221699
0.5576557352500746, 0.21020889487870653, 200, 6379.68
0.599902665468703, 0.03715407731404263, 202, 6500.400990099015
0.6091900643905357, 0.34654301050283487, 200, 6370.1749999999865
0.6309285200008471, 0.5026842690310483, 198, 6248.7323232323315
0.6469459195487074, 0.5943572233173755, 201, 6431.223880597015
0.648483609417388, 0.08563179663537512, 206, 6760.407766990297
0.6552085521777156, 0.6537053150919814, 201, 6435.293532338299
0.6688119189914451, 0.0020311873572005368, 201, 6444.3681592039875
0.685428594918051, 0.6760324005984959, 204, 6631.666666666662
0.702773700550648, 0.03466422079051479, 202, 6501.410891089113
0.7089451397969984, 0.21606197298324514, 202, 6504.698019802009
0.711816664628711, 0.2881298016082319, 169, 5773.538461538443
0.7192651576478402, 0.6306443649755813, 202, 6489.965346534651
0.781606019766397, 0.7136020673721669, 175, 6100.274285714266
0.7899619085055405, 0.6411616146946744, 160, 5378.549999999985
0.8117290290971366, 0.6960509805744028, 206, 6760.407766990298
0.49999999999999994, 0.0024630541871921707, , 
0.5174603174603174, 0.0024630541871921707, , 
0.7158730158730158, 0.3645320197044335, , 
0.73015873015873, 0.36206896551724144, , 
